place,Year,mentions,distinct_people,max_person_weighted_degree,mean_person_weighted_degree,max_person_betweenness,mean_person_betweenness,max_person_pagerank,mean_person_pagerank,place_total_activity,meeting_intensity_score,brokerage_intensity_score,pagerank_intensity_score,metric_mode
"Prague, Czech Republic",1617,9,5,1.0,0.2222222222222222,0.0,0.0,0.00490964074975435,0.0023571890199029903,511,0.3510442902213916,0.0,0.002087164717076487,kepler_removed
"Prague, Czech Republic",1615,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,511,0.0,0.0,0.0007246693524165584,kepler_removed
"Prague, Czech Republic",1614,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,511,0.0,0.0,0.0007246693524165584,kepler_removed
"Prague, Czech Republic",1613,2,1,0.0,0.0,0.0,0.0,0.0,0.0,511,0.0,0.0,0.0,kepler_removed
"Prague, Czech Republic",1612,10,3,4.0,0.4,0.0,0.0,0.003261012085874513,0.0016305060429372565,511,0.9777777777777777,0.0,0.0010870040286248377,kepler_removed
"Prague, Czech Republic",1611,24,3,4.0,0.5,0.0,0.0,0.00820689807751402,0.0009998621652614807,511,1.0,0.0,0.002045946720616778,kepler_removed
"Prague, Czech Republic",1610,57,3,4.0,0.5614035087719298,0.0,0.0,0.007582895811247501,0.0007609759927804921,511,1.01364522417154,0.0,0.0018541937342284427,kepler_removed
"Prague, Czech Republic",1609,26,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.0002508470835288087,511,0.0,0.0,0.0007804131487562936,kepler_removed
"Prague, Czech Republic",1608,46,2,0.0,0.0,0.0,0.0,0.003261012085874513,7.089156708422854e-05,511,0.0,0.0,0.000586771371772827,kepler_removed
"Prague, Czech Republic",1607,69,2,0.0,0.0,0.0,0.0,0.003261012085874513,4.726104472281903e-05,511,0.0,0.0,0.0005826098726822395,kepler_removed
"Prague, Czech Republic",1606,43,5,4.0,0.13953488372093023,0.0,0.0,0.008389772386675001,0.0005145780801808023,511,1.188949160538413,0.0,0.002557490227789019,kepler_removed
"Prague, Czech Republic",1605,47,4,4.0,0.1702127659574468,0.0,0.0,0.003261012085874513,0.0003469161793483524,511,1.0758815758816147,0.0,0.0009308166670399103,kepler_removed
"Soběslav, Jihočeský, Czech Republic",1616,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1614,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Steyregg, Upper Austria, Austria",1613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,kepler_removed
"Venice, Veneto, Italy",1603,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Vienna, Wien, Austria",1628,4,2,2.0,1.5,0.0,0.0,0.008805305826686101,0.007419232391483204,58,0.9430061803810847,0.0,0.004371382803875076,kepler_removed
"Vienna, Wien, Austria",1626,2,1,2.0,2.0,0.0,0.0,0.008805305826686101,0.008805305826686101,58,0.679966465147656,0.0,0.002993656338757904,kepler_removed
"Vienna, Wien, Austria",1625,3,2,2.0,1.3333333333333333,0.0,0.0,0.008805305826686101,0.006957207913082238,58,0.8981011241724616,0.0,0.004246899392840945,kepler_removed
"Vienna, Wien, Austria",1624,10,4,2.0,1.6,0.0,0.0,0.008805305826686101,0.004272097790943087,58,1.420949915106832,0.0,0.00516175987785777,kepler_removed
"Vienna, Wien, Austria",1623,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.0,0.0,0.0011086894304179386,kepler_removed
"Vienna, Wien, Austria",1622,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.0,0.0,0.0011086894304179386,kepler_removed
"Vienna, Wien, Austria",1620,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.0,0.0,0.0017572311721583305,kepler_removed
"Vienna, Wien, Austria",1619,10,3,1.0,0.8,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.6119698186328905,0.0,0.0022173788608358773,kepler_removed
"Vienna, Wien, Austria",1618,13,6,4.0,0.7692307692307693,0.0,0.0,0.007582895811247501,0.003925917274393434,58,2.2760047417599174,0.0,0.005492314048617994,kepler_removed
"Vienna, Wien, Austria",1616,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.0,0.0,0.0011086894304179386,kepler_removed
"Vienna, Wien, Austria",1615,2,2,2.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.8082910117552154,0.0,0.0017572311721583305,kepler_removed
"Vienna, Wien, Austria",1614,2,2,2.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.8082910117552154,0.0,0.0017572311721583305,kepler_removed
"Vienna, Wien, Austria",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.0,0.0,0.0011086894304179386,kepler_removed
"Vienna, Wien, Austria",1601,2,1,1.0,1.0,0.0,0.0,0.00490964074975435,0.00490964074975435,58,0.339983232573828,0.0,0.0016691955328776765,kepler_removed
"Vienna, Wien, Austria",1599,1,1,1.0,1.0,0.0,0.0,0.00490964074975435,0.00490964074975435,58,0.339983232573828,0.0,0.0016691955328776765,kepler_removed
"Vicenza, Veneto, Italy",1621,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Venice, Veneto, Italy",1620,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Venice, Veneto, Italy",1619,5,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Venice, Veneto, Italy",1618,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Venice, Veneto, Italy",1616,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Venice, Veneto, Italy",1615,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Vienna, Wien, Austria",1629,1,1,1.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,58,0.339983232573828,0.0,0.0011086894304179386,kepler_removed
"Wamberg, Bavaria, Germany",1615,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Weil der Stadt, Baden-Württemberg, Germany",1590,1,1,3.0,3.0,0.0,0.0,0.021437105280613853,0.021437105280613853,4,2.5840593484403582,0.0,0.018464917434623467,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1605,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Zagań, Lubusz, Poland",1629,16,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,kepler_removed
"Zagań, Lubusz, Poland",1628,5,1,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,kepler_removed
"Wolfenbüttel, Lower Saxony, Germany",1611,8,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,10,0.0,0.0,0.0018852877844476987,kepler_removed
"Wolfenbüttel, Lower Saxony, Germany",1610,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,10,0.0,0.0,0.0018852877844476987,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1624,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1614,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1608,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.0022545797788734935,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1607,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1606,2,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.0022545797788734935,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1604,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Weil der Stadt, Baden-Württemberg, Germany",1591,2,1,3.0,3.0,0.0,0.0,0.021437105280613853,0.021437105280613853,4,2.5840593484403582,0.0,0.018464917434623467,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1603,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1602,5,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.001422481464291844,kepler_removed
"Wittenberg, Saxony-Anhalt, Germany",1601,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,23,0.0,0.0,0.0022545797788734935,kepler_removed
"Wiesensteig, Baden-Württemberg, Germany",1627,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Widdern, Baden-Württemberg, Germany",1593,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Wesenufer, Upper Austria, Austria",1620,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Wels, Upper Austria, Austria",1623,2,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,kepler_removed
"Wels, Upper Austria, Austria",1614,3,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.0021740080572496753,5,0.0,0.0,0.004205105599487745,kepler_removed
"Weil der Stadt, Baden-Württemberg, Germany",1593,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Venice, Veneto, Italy",1610,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,15,0.0,0.0,0.0016305060429372567,kepler_removed
"Ulm, Baden-Württemberg, Germany",1628,2,2,1.0,0.5,0.0,0.0,0.0049870653229990725,0.004124038704436793,65,0.39333036597786813,0.0,0.0023891159210491847,kepler_removed
"Strasbourg, Grand Est, France",1599,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,87,0.0,0.0,0.0010096901022887419,kepler_removed
"Ulm, Baden-Württemberg, Germany",1627,33,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.00029645564417041026,65,0.0,0.0,0.0011771130934865347,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1625,3,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1624,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1623,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1622,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1621,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.0010870040286248377,60,0.0,0.0,0.0011619874733559978,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1620,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.0010870040286248377,60,0.0,0.0,0.0011619874733559978,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1619,1,1,1.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.3372261973790022,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1617,4,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.0024457590644058847,60,0.0,0.0,0.0019244727343212527,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1616,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1615,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Neuburg an der Donau, Bavaria, Germany",1604,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,3,0.0,0.0,0.0032610120858745134,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1613,3,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1612,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1610,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1609,2,1,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1603,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,60,0.0,0.0,0.0010996987053264304,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1598,1,1,4.0,4.0,0.0,0.0,0.01469509955782597,0.01469509955782597,60,1.348904789516009,0.0,0.004955572543991509,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1597,1,1,4.0,4.0,0.0,0.0,0.01469509955782597,0.01469509955782597,60,1.348904789516009,0.0,0.004955572543991509,kepler_removed
"Stuttgart, Baden-Württemberg, (Swabian Imperial Circle) Germany, (Holy Roman Empire)",1596,27,2,4.0,1.1851851851851851,0.0,0.0,0.01469509955782597,0.004354103572689176,60,1.3857170887946544,0.0,0.005090812644704555,kepler_removed
"Strechau, Styria, Austria",1599,1,1,4.0,4.0,0.0,0.0,0.00820689807751402,0.00820689807751402,1,8.0,0.0,0.01641379615502804,kepler_removed
"Strasbourg, Grand Est, France",1618,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,87,0.0,0.0,0.0010096901022887419,kepler_removed
"Styria, Austria",1594,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,2,0.0,0.0,0.004114939103468701,kepler_removed
"Styria, Austria",1605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,kepler_removed
"Szprotawa, Lubusz Voivodeship, (Silesia) Poland",1614,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Uherské Hradiště, Zlín, Czech Republic",1603,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Ulm, Baden-Württemberg, Germany",1625,4,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1624,2,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1623,2,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1622,7,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1621,2,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1620,7,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1619,3,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1618,2,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Ulm, Baden-Württemberg, Germany",1617,1,1,1.0,1.0,0.0,0.0,0.0049870653229990725,0.0049870653229990725,65,0.33088510783811664,0.0,0.0016501456471962803,kepler_removed
"Třeboň, Jihočeský, Czech Republic",1615,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Turin, Piedmont, Italy",1605,1,1,1.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,2.0,0.0,0.006522024171749027,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1622,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,184,0.0,0.0,0.0008659797948014057,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1619,7,3,1.0,0.42857142857142855,0.0,0.0,0.008978055821850243,0.005290474134782693,184,0.3793650437335551,0.0,0.0037890870437081166,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1617,2,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.0016305060429372565,184,0.0,0.0,0.0010294091258568224,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1615,2,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,184,0.0,0.0,0.0008659797948014057,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1609,2,2,3.0,1.5,0.0,0.0,0.021437105280613853,0.012349058683244183,184,0.947015005233349,0.0,0.0071102231651217354,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1594,3,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.0021740080572496753,184,0.0,0.0,0.0014432996580023426,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1593,2,1,0.0,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,0.0,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1591,2,1,3.0,3.0,0.0,0.0,0.021437105280613853,0.021437105280613853,184,0.7966665918404658,0.0,0.00569274186761063,kepler_removed
"Tübingen, Baden-Württemberg, Germany",1590,3,3,3.0,1.0,0.0,0.0,0.021437105280613853,0.008232705788829455,184,1.0622221224539545,0.0,0.007878982421747976,kepler_removed
"Neuburg an der Donau, Bavaria, Germany",1605,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,3,0.0,0.0,0.0032610120858745134,kepler_removed
"Altdorf, Bavaria, Germany",1598,3,1,3.0,3.0,0.0,0.0,0.003261012085874513,0.003261012085874513,8,1.892789260714372,0.0,0.0020574695517343506,kepler_removed
"Möllbrücke, Carinthia, Austria",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Donauwörth, Bavaria, Germany",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,2,0.0,0.0,0.004114939103468701,kepler_removed
"Frankfurt am Main, Hesse, Germany",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,8,0.0,0.0,0.0020574695517343506,kepler_removed
"Frankfurt (Oder), Brandenburg, Germany",1621,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Frankfurt (Oder), Brandenburg, Germany",1609,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Frankfurt (Oder), Brandenburg, Germany",1605,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Frankfurt (Oder), Brandenburg, Germany",1602,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
France,1606,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Florence, Tuscany, Italy",1602,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Esslingen, Baden-Württemberg, Germany",1627,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Esslingen, Baden-Württemberg, Germany",1620,3,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,4,0.0,0.0,0.0028088829219603427,kepler_removed
"Esens, Lower Saxony, Germany",1605,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,17,0.0,0.0,0.0015640627036441087,kepler_removed
"Esens, Lower Saxony, Germany",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,17,0.0,0.0,0.0015640627036441087,kepler_removed
"Esens, Lower Saxony, Germany",1603,11,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.0032610120858745134,17,0.0,0.0,0.0015640627036441087,kepler_removed
"Esens, Lower Saxony, Germany",1602,4,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,17,0.0,0.0,0.0015640627036441087,kepler_removed
"Eferding, Upper Austria, Austria",1618,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,5,0.0,0.0,0.002523063359692647,kepler_removed
"Eferding, Upper Austria, Austria",1617,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,5,0.0,0.0,0.002523063359692647,kepler_removed
"Eferding, Upper Austria, Austria",1616,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,5,0.0,0.0,0.002523063359692647,kepler_removed
"Eferding, Upper Austria, Austria",1613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,kepler_removed
"Eferding, Upper Austria, Austria",1607,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,5,0.0,0.0,0.002523063359692647,kepler_removed
"Dębno, West Pomerania, Poland",1616,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Dresden, Saxony, Germany",1622,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Dresden, Saxony, Germany",1613,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Dresden, Saxony, Germany",1608,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Dresden, Saxony, Germany",1607,3,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0028834789035979387,kepler_removed
"Dresden, Saxony, Germany",1605,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Dresden, Saxony, Germany",1604,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,11,0.0,0.0,0.0018192726340755436,kepler_removed
"Frankfurt am Main, Hesse, Germany",1608,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,8,0.0,0.0,0.0020574695517343506,kepler_removed
"Frankfurt am Main, Hesse, Germany",1612,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,8,0.0,0.0,0.0020574695517343506,kepler_removed
"Frankfurt am Main, Hesse, Germany",1614,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,8,0.0,0.0,0.0020574695517343506,kepler_removed
"Gdańsk, Pomeranian Voivodeship, Poland",1624,5,1,5.0,5.0,0.0,0.0,0.003261012085874513,0.003261012085874513,21,2.242438242175754,0.0,0.0014625236419124666,kepler_removed
"Graz, Styria, Austria",1599,45,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.00014493387048331168,153,0.0,0.0,0.0007428726012631416,kepler_removed
"Graz, Styria, Austria",1598,19,1,0.0,0.0,0.0,0.0,0.0,0.0,153,0.0,0.0,0.0,kepler_removed
"Graz, Styria, Austria",1597,27,4,0.0,0.0,0.0,0.0,0.003261012085874513,0.0003623346762082792,153,0.0,0.0,0.0011577539256567547,kepler_removed
"Graz, Styria, Austria",1596,4,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.0008152530214686282,153,0.0,0.0,0.0008890762515117387,kepler_removed
"Graz, Styria, Austria",1595,13,2,0.0,0.0,0.0,0.0,0.003261012085874513,0.0002508470835288087,153,0.0,0.0,0.0007659733859178056,kepler_removed
"Graz, Styria, Austria",1594,9,3,0.0,0.0,0.0,0.0,0.003261012085874513,0.0007246693524165584,153,0.0,0.0,0.0010969584467551822,kepler_removed
"Giessen, Hesse, Germany",1618,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,1,0.0,0.0,0.006522024171749027,kepler_removed
"Geneva, Geneva, Switzerland",1630,1,1,1.0,1.0,0.0,0.0,0.003261012085874513,0.003261012085874513,3,1.0,0.0,0.0032610120858745134,kepler_removed
"Geneva, Geneva, Switzerland",1626,1,1,1.0,1.0,0.0,0.0,0.005086265481170549,0.005086265481170549,3,1.0,0.0,0.005086265481170549,kepler_removed
"Geneva, Geneva, Switzerland",1621,1,1,0.0,0.0,0.0,0.0,0.003261012085874513,0.003261012085874513,3,0.0,0.0,0.0032610120858745134,kepler_removed
"Gdańsk, Pomeranian Voivodeship, Poland",1626,1,1,5.0,5.0,0.0,0.0,0.003261012085874513,0.003261012085874513,21,2.242438242175754,0.0,0.0014625236419124666,kepler_removed
"Gdańsk, Pomeranian Voivodeship, Poland",1623,5,1,5.0,5.0,0.0,0.0,0.003261012085874513,0.003261012085874513,21,2.242438242175754,0.0,0.0014625236419124666,kepler_removed
